"","CNT","Gender","Mothereduc","HmwPC","Books","Cars","IMM","LEARNMINWEEK","ESCS","EMOSUPS","PV10MATH","PV10SCIE"
"18514","ESP",0,2,1,1,2,1,1650,6.3849,4.4814,551.267,428.841
"18515","ESP",1,1,1,1,3,1,1815,7.0658,4.087,575.645,669.505
"18516","ESP",1,3,1,1,2,1,1575,4.49,2.3811,417.966,466.237
"18517","ESP",1,1,1,0,3,1,1650,6.6016,3.6595,514.17,548.021
"18518","ESP",1,2,1,1,2,1,1100,5.235,4.4814,556.4,526.134
"18519","ESP",0,1,1,1,3,1,1650,6.7363,4.4814,535.286,632.59
"18520","ESP",0,1,1,1,3,1,1750,6.7588,3.6595,597.138,601.302
"18521","ESP",1,1,1,1,2,1,1800,5.4702,4.4814,508.419,545.546
"18522","ESP",1,1,1,1,4,1,1815,7.6283,4.4814,493.324,439.476
"18523","ESP",1,1,1,0,2,1,1800,5.7967,3.6595,477.892,399.1
"18524","ESP",1,1,1,1,3,1,1650,6.9733,4.0832,552.968,537.912
"18525","ESP",0,1,1,1,2,1,1650,6.884,3.9497,497.094,452.251
"18526","ESP",0,1,1,1,4,1,1080,5.3877,4.4814,375.12,433.266
"18527","ESP",1,1,1,1,3,1,1705,7.0309,4.4814,615.242,590.141
"18528","ESP",1,1,1,1,3,1,2200,7.3557,2.7892,486.68,462.328
"18529","ESP",0,1,1,1,3,1,1500,5.8261,2.7892,469.702,387.93
"18530","ESP",0,3,1,0,3,1,1705,5.9281,2.7892,547.23,545.944
"18531","ESP",1,1,1,0,2,1,2640,4.6374,2.7892,551.004,471.215
"18532","ESP",1,1,1,0,2,1,1800,6.5564,4.4814,526.234,424.02
"18533","ESP",0,3,1,1,3,1,1650,6.4238,4.4814,622.659,571.673
"18534","ESP",0,1,1,1,4,1,1650,7.4217,4.4814,584.289,520.862
"18535","ESP",1,1,1,0,3,1,1800,7.3609,2.7892,633.108,609.73
"18536","ESP",1,2,1,0,3,1,1650,5.1113,4.4814,537.932,560.694
"18537","ESP",0,2,1,1,3,1,1600,7.2816,2.7892,612.328,593.29
"18538","ESP",0,2,1,1,2,1,1210,6.7907,3.6637,567.323,556.92
"18539","ESP",0,3,1,1,2,1,2250,6.5961,4.4814,439.675,445.936
"18540","ESP",1,1,1,0,2,1,1760,6.2924,2.7892,463.532,577.9
"18541","ESP",0,1,1,1,2,1,1600,7.2915,2.3777,623.075,565.01
"18542","ESP",0,2,1,1,2,1,1650,5.203,4.4814,475.789,493.867
"18543","ESP",0,1,1,0,2,0,1650,5.2499,2.3811,478.963,587.061
"18544","ESP",0,3,1,1,4,1,1760,6.6583,3.6595,530.014,467.338
"18545","ESP",0,1,1,1,3,1,1760,7.3849,4.4814,522.633,486.49
"18546","ESP",0,1,1,0,3,1,2640,7.072,4.4814,371.421,341.28
"18547","ESP",0,2,1,1,3,1,1925,6.172,4.4814,531,494.914
"18548","ESP",0,1,1,0,3,1,1705,6.7419,4.4814,532.155,598.607
"18549","ESP",1,1,1,1,3,1,880,5.6398,2.7892,440.807,423.035
"18550","ESP",1,1,1,1,3,1,1500,7.7813,4.4814,550.377,429.155
"18551","ESP",0,1,1,0,3,1,1705,7.073,2.0554,656.364,588.513
"18552","ESP",0,4,1,0,3,1,1500,6.1349,2.0554,718.22,680.274
"18553","ESP",0,1,1,0,2,1,1870,6.5476,4.4814,510.155,586.038
"18554","ESP",1,2,1,1,3,1,2145,7.0354,4.4814,540.384,396.891
"18555","ESP",0,4,1,1,3,1,720,4.5815,4.4814,393.112,406.752
"18556","ESP",0,3,0,0,3,1,2200,4.3659,2.1521,491.274,528.419
"18557","ESP",1,1,1,1,3,1,1705,6.7712,2.7892,396.114,354.251
"18558","ESP",1,1,1,0,4,1,720,6.1408,4.4814,408.114,480.512
"18559","ESP",1,1,1,1,2,1,1650,6.0557,4.4814,506.96,531.452
"18560","ESP",0,3,1,1,3,1,1100,6.2905,1,567.78,545.528
"18561","ESP",1,1,1,0,2,1,1650,5.2055,4.4814,406.992,441.77
"18562","ESP",1,2,1,1,2,1,2100,5.9972,4.4814,406.189,345.022
"18563","ESP",0,3,1,1,3,1,1650,5.7799,2.2621,382.512,424.796
"18564","ESP",1,1,1,1,3,1,1300,6.0611,4.0832,478.881,502.893
"18565","ESP",1,3,1,1,4,1,1750,6.5778,4.0832,551.243,527.516
"18566","ESP",0,2,1,1,3,0,1650,5.3929,4.4814,386.188,372.739
"18567","ESP",1,2,1,1,3,1,1650,6.0512,4.4814,478.035,484.746
"18568","ESP",1,1,1,0,2,1,1500,5.8508,2.7892,543.375,498.92
"18569","ESP",0,1,1,1,1,0,1350,4.7166,4.087,473.803,476.198
"18570","ESP",0,1,1,1,3,1,2100,6.9495,4.4814,641.387,571.938
"18571","ESP",0,3,0,0,3,1,2100,3.9618,1.8644,304.172,313.074
"18572","ESP",1,2,1,1,2,1,2310,5.2158,2.7892,558.763,602.705
"18573","ESP",1,3,1,0,2,1,400,6.2894,3.9497,282.235,348.735
"18574","ESP",0,1,1,1,3,1,1650,5.794,4.4814,539.196,557.652
"18575","ESP",0,1,1,0,2,1,1650,6.2518,3.6637,600.413,599.522
"18576","ESP",1,1,1,1,3,1,1800,6.3965,2.0554,468.448,439.6
"18577","ESP",1,1,1,1,3,1,2100,5.9855,3.6637,568.43,513.5
"18578","ESP",0,1,1,1,3,1,1650,4.8583,2.1548,382.31,406.448
"18579","ESP",0,1,1,1,3,1,1920,6.85,4.4814,594.53,549.361
"18580","ESP",0,1,1,1,2,1,1650,6.1015,3.4518,578.8,529.739
"18581","ESP",1,2,1,1,2,1,2420,5.6815,4.4814,518.62,527.463
"18582","ESP",0,1,1,1,2,1,2100,6.688,2.7892,497.201,533.355
"18583","ESP",1,2,1,1,3,1,1705,5.9602,2.7892,639.315,600.91
"18584","ESP",0,3,1,1,2,0,1980,4.4271,4.4814,343.604,409.147
"18585","ESP",1,4,1,1,2,1,1365,5.1963,3.4584,454.077,352.555
"18586","ESP",0,1,1,1,2,1,1595,5.7006,4.4814,521.54,425.038
"18587","ESP",0,1,1,1,3,1,1500,5.0789,4.4814,546.426,571.888
"18588","ESP",1,3,1,0,2,1,1600,6.3115,4.4814,567.281,566.976
"18589","ESP",1,1,0,1,2,1,1650,4.3184,2.7892,426.121,443.419
"18590","ESP",1,4,1,1,2,1,1890,4.3302,3.809,470.966,377.617
"18591","ESP",0,3,1,1,2,1,1845,6.119,4.4814,516.582,481.983
"18592","ESP",1,1,1,1,4,1,2475,6.9414,4.4814,421.64,382.373
"18593","ESP",1,1,1,1,3,1,1920,7.4082,4.4814,503.083,516.684
"18594","ESP",1,1,1,1,3,0,1650,7.2424,1,657.496,583.581
"18595","ESP",0,1,1,1,3,1,1440,5.8423,4.4814,426.953,485.102
"18596","ESP",0,3,1,1,3,1,1650,4.7964,4.4814,450.212,502.913
"18597","ESP",0,1,1,0,3,1,1650,7.6015,4.4814,517.598,442.176
"18598","ESP",1,3,1,1,4,1,1650,5.9988,2.7892,525.391,614.66
"18599","ESP",0,1,1,1,1,1,1650,5.7007,2.3811,671.488,564.711
"18600","ESP",0,1,1,1,2,1,2100,6.407,3.9497,594.965,588.234
"18601","ESP",0,3,1,1,3,1,1800,4.7762,2.7892,492.025,338.464
"18602","ESP",1,3,1,0,3,1,1650,6.4333,4.0832,494.19,513.152
"18603","ESP",0,2,1,1,4,1,1650,6.0468,2.3777,415.328,452.464
"18604","ESP",1,2,0,1,1,1,1800,5.049,2.7892,507.013,514.128
"18605","ESP",1,3,1,1,3,1,1925,5.9831,4.4814,317.306,355.022
"18606","ESP",1,1,1,1,3,1,1600,5.9093,4.4814,461.39,426.095
"18607","ESP",1,2,1,1,4,1,1800,6.0054,2.7892,486.213,518.873
"18608","ESP",1,1,1,1,4,1,2000,7.4177,4.4814,472.398,494.072
"18609","ESP",1,1,1,1,3,1,1650,6.1362,4.4814,559.392,484.431
"18610","ESP",1,2,1,1,3,1,1600,6.0176,4.087,557.283,583.837
"18611","ESP",0,1,1,0,2,1,1650,5.7303,4.4814,301.842,414.181
"18612","ESP",0,1,1,1,1,0,1650,6.6273,4.4814,382.248,419.538
"18613","ESP",0,1,1,1,2,1,2250,5.9106,2.7892,439.281,528.735
"18614","ESP",0,1,1,1,2,1,1600,7.0231,4.4814,613.749,617.31
"18615","ESP",1,4,1,1,4,1,1500,4.5581,4.087,443.415,379.225
"18616","ESP",1,1,1,1,3,1,2310,6.7845,4.4814,573.699,570.628
"18617","ESP",0,2,1,1,2,1,660,5.4764,1.8644,440.228,448.533
"18618","ESP",0,2,1,1,3,1,1760,5.3807,4.4814,446.948,386.586
"18619","ESP",0,1,1,1,4,0,1650,6.7894,4.4814,460.771,578.468
"18620","ESP",0,1,0,1,2,1,2310,4.7752,1.778,588.625,553.866
"18621","ESP",1,3,1,1,3,1,1650,7.0798,3.9497,544.813,609.5
"18622","ESP",0,1,1,1,3,1,1650,7.3652,2.0554,589.596,565.988
"18623","ESP",1,1,1,0,1,0,1500,5.3833,2.3777,457.188,497.724
"18624","ESP",1,1,1,1,3,1,1500,7.2818,4.4814,535.91,560.067
"18625","ESP",0,3,1,1,3,0,1650,6.0629,4.4814,547.848,476.263
"18626","ESP",1,1,1,0,3,1,1400,6.5814,3.6637,498.722,588.363
"18627","ESP",1,2,1,1,4,0,880,7.0529,4.4814,519.753,530.22
"18628","ESP",0,3,0,1,2,1,1650,4.2076,4.0832,493.609,519.522
"18629","ESP",1,3,1,1,3,1,1540,5.6136,4.4814,493.179,489.955
"18630","ESP",1,4,1,1,1,1,1350,4.331,4.4814,585.665,587.745
"18631","ESP",0,3,1,1,3,1,1650,5.9984,4.4814,480.503,438.058
"18632","ESP",1,1,1,1,3,0,2100,6.2288,4.4814,456.715,560.577
"18633","ESP",1,1,1,1,2,0,1395,6.0806,2.7892,519.173,468.743
"18634","ESP",0,1,1,1,2,1,2200,5.4215,2.7892,488.013,504.479
"18635","ESP",1,5,1,1,3,1,1650,4.0187,4.4814,420.582,442.012
"18636","ESP",0,2,1,1,4,1,1430,6.6141,3.8125,479.753,516.46
"18637","ESP",0,3,1,1,3,1,1650,6.9611,4.4814,515.886,535.974
"18638","ESP",1,1,1,1,3,1,2700,7.0748,4.4814,527.928,540.098
"18639","ESP",0,3,1,1,2,1,1705,6.0573,2.7892,473.575,474.459
"18640","ESP",0,1,1,0,4,1,1500,6.5783,4.4814,499.132,514.869
"18641","ESP",0,1,1,1,3,1,1925,7.3298,4.4814,613.634,608.314
"18642","ESP",1,1,1,1,2,1,1650,4.6585,4.4814,496.964,428.98
"18643","ESP",0,4,1,0,2,1,1350,3.7305,2.7892,431.126,387.273
"18644","ESP",1,3,1,0,2,1,1550,4.6089,4.4814,387.241,473.468
"18645","ESP",1,3,1,1,2,1,1500,5.022,2.7892,472.559,429.269
"18646","ESP",0,3,1,1,2,0,1485,4.802,3.6595,522.557,519.611
"18647","ESP",0,2,1,1,3,1,1860,5.7776,2.7892,578.022,525.663
"18648","ESP",0,1,1,1,3,1,1650,5.2831,4.4814,461.83,510.251
"18649","ESP",0,1,1,0,3,1,900,5.4341,2.7892,423.726,460.059
"18650","ESP",0,4,1,0,4,1,1650,3.9265,3.9497,342.746,461.74
"18651","ESP",0,2,1,1,3,1,1250,5.8774,3.6595,395.638,282.328
"18652","ESP",0,1,1,1,4,1,1800,5.7304,2.7892,497.288,597.618
"18653","ESP",0,3,1,1,3,1,1650,5.0757,4.0832,536.579,492.596
"18654","ESP",0,3,1,0,3,1,2700,5.4942,4.4814,639.199,617.076
"18655","ESP",0,2,1,1,4,1,1800,6.5423,2.7892,500.483,457.374
"18656","ESP",0,1,1,1,4,1,2400,6.1325,3.6595,371.048,389.366
"18657","ESP",0,3,1,1,2,1,1500,5.1314,4.4814,527.929,496.717
"18658","ESP",1,1,1,1,3,1,1925,6.6706,4.4814,503.163,422.127
"18659","ESP",0,1,1,1,3,1,1650,5.9293,2.7892,608.202,561.907
"18660","ESP",0,4,1,1,4,0,2080,6.9147,1,356.304,424.27
"18661","ESP",0,1,1,1,3,0,2000,6.843,1.4781,528.297,487.963
"18662","ESP",1,1,1,1,2,1,1650,6.4102,3.8054,452.468,444.08
"18663","ESP",0,3,0,1,2,1,1500,4.024,3.9497,404.219,439.767
"18664","ESP",1,2,1,1,4,1,550,6.1926,3.6595,401.12,474.091
"18665","ESP",0,1,0,1,3,1,1600,6.4494,2.8029,625.483,594.901
"18666","ESP",1,1,1,1,4,0,2500,7.6872,2.7892,642.096,653.603
"18667","ESP",1,1,1,1,2,1,1650,7.027,4.4814,488.921,488.831
"18668","ESP",0,3,1,1,3,1,1250,4.7653,2.7892,644.094,608.841
"18669","ESP",0,4,1,1,2,1,2750,4.3821,4.4814,465.597,546.517
"18670","ESP",1,2,1,1,3,1,1650,7.3099,4.4814,691.905,546.331
"18671","ESP",1,3,1,1,3,1,1500,5.4644,3.6595,468.118,457.196
"18672","ESP",1,4,1,1,2,1,1760,3.5843,1,584.084,669.08
"18673","ESP",0,2,1,1,2,1,1650,6.0939,4.4814,559.669,519.374
"18674","ESP",0,1,1,0,2,1,715,5.0569,1.7757,495.033,561.242
"18675","ESP",1,1,1,1,4,1,2695,8.0199,3.9497,565.472,601.884
"18676","ESP",0,1,1,0,3,0,1595,6.8786,2.7892,437.123,393.7
"18677","ESP",0,3,1,1,4,1,1750,5.5647,1.8644,573.68,613.193
"18678","ESP",0,3,1,0,2,1,1650,4.7788,4.087,576.061,553.851
"18679","ESP",1,1,1,1,2,0,1650,5.4599,4.0832,288.952,391.624
"18680","ESP",1,1,1,1,3,1,1750,7.171,1.6797,439.5,496.754
"18681","ESP",1,3,1,1,2,1,2250,4.5153,4.4814,510.893,386.277
"18682","ESP",1,1,1,1,2,1,1980,5.9634,4.4814,362.529,351.606
"18683","ESP",0,2,1,1,3,1,1550,6.5032,2.7892,588.14,542.852
"18684","ESP",1,2,1,0,3,1,1960,6.1551,2.1521,476.222,481.372
"18685","ESP",0,1,1,0,1,1,1650,6.2504,3.6637,551.23,498.634
"18686","ESP",0,1,1,0,2,1,1925,4.9959,2.7892,546.557,543.23
"18687","ESP",1,4,1,1,2,1,1650,4.7819,2.7892,435.44,482.323
"18688","ESP",0,4,0,1,3,1,3000,3.1564,4.4814,225.096,339.47
"18689","ESP",1,1,1,1,3,1,1500,7.4667,4.4814,598.316,585.491
"18690","ESP",0,1,1,1,2,1,1650,4.9532,2.7892,602.801,577.602
"18691","ESP",1,1,1,1,3,1,1500,7.3059,4.4814,557.451,446.243
"18692","ESP",1,3,1,1,2,1,2145,4.8866,4.4814,467.976,374.032
"18693","ESP",0,3,0,0,2,1,2200,3.9217,1.8621,516,490.128
"18694","ESP",0,1,1,1,2,1,1650,6.0897,2.2599,448.83,505.168
"18695","ESP",0,1,1,1,3,1,1650,7.1025,4.4814,455.511,408.621
"18696","ESP",1,1,1,1,3,1,2310,7.3385,4.4814,610.429,621.393
"18697","ESP",0,1,0,0,2,1,1500,4.7236,4.4814,558.947,495.485
"18698","ESP",0,1,1,1,2,1,1705,5.5937,1,518.918,391.329
"18699","ESP",1,3,1,1,2,1,1800,4.6199,2.7892,553.396,468.07
"18700","ESP",0,1,1,1,2,1,450,6.4673,3.6637,416.898,514.77
"18701","ESP",0,3,1,1,2,1,1650,4.2149,4.4814,512.309,530.003
"18702","ESP",0,1,1,1,3,1,1800,6.2292,4.4814,491.445,461.108
"18703","ESP",1,3,0,1,2,1,1350,3.7207,2.7892,352.021,296.335
"18704","ESP",1,1,1,0,1,0,1650,6.0271,3.6595,351.04,465.153
"18705","ESP",0,2,1,1,3,1,1925,5.2523,1,417.148,555.807
"18706","ESP",1,1,1,1,4,1,1950,7.1179,2.7892,432.351,465.048
"18707","ESP",0,1,1,1,1,0,1800,5.6855,2.7892,371.334,468.625
"18708","ESP",0,3,1,1,2,1,1750,4.8681,4.4814,491.613,505.667
"18709","ESP",0,3,1,0,3,1,1500,5.788,2.1521,536.279,547.911
"18710","ESP",0,2,1,1,4,1,1800,6.4915,2.7892,527.173,544.778
"18711","ESP",0,1,1,0,3,1,1500,6.8034,2.7892,694.022,570.221
"18712","ESP",1,1,1,0,2,1,1800,5.8783,2.7892,519.732,512.348
"18713","ESP",0,3,1,1,3,1,1800,6.1909,2.0554,425.102,462.052
"18714","ESP",1,1,1,1,2,1,1350,6.0264,2.7892,446.945,460.28
"18715","ESP",1,1,1,1,4,1,1500,5.729,4.4814,593.782,617.13
"18716","ESP",1,1,1,1,2,0,1500,5.8994,1.8644,506.118,343.159
"18717","ESP",1,1,1,0,3,1,1650,5.535,4.4814,504.623,553.316
"18718","ESP",0,3,1,1,3,1,1650,5.4354,2.7892,486.48,544.291
"18719","ESP",1,1,1,1,2,0,1650,5.8224,4.4814,304.629,352.75
"18720","ESP",1,2,1,1,1,1,1650,5.2231,4.4814,602.495,590.002
"18721","ESP",1,1,1,1,3,1,2880,5.6924,3.6637,415.745,478.863
"18722","ESP",1,2,1,0,2,1,2200,5.6265,2.0554,452.242,467.6
"18723","ESP",1,1,1,1,2,1,1760,5.7053,4.4814,488.155,512.867
"18724","ESP",0,1,1,1,3,1,1500,6.6097,4.0832,507.151,462.728
"18725","ESP",0,1,1,1,2,1,1500,6.1792,2.3811,526.68,515.514
"18726","ESP",0,2,1,1,4,1,2100,5.9452,4.4814,516.426,531.125
"18727","ESP",1,1,1,1,2,1,1650,5.6915,4.4814,486.735,494.551
"18728","ESP",1,3,1,1,3,1,675,5.1044,4.4814,502.195,450.33
"18729","ESP",1,1,1,0,3,1,1500,6.4924,2.0529,517.218,627.284
"18730","ESP",0,1,1,1,3,0,1500,6.9607,4.4814,473.976,497.387
"18731","ESP",1,1,1,1,3,1,1815,7.8439,2.3777,587.034,622.624
"18732","ESP",0,1,1,1,3,1,1500,6.7137,4.4814,573.715,542.974
"18733","ESP",0,3,1,1,3,1,1500,5.1456,3.6595,539.429,540.484
"18734","ESP",0,1,1,1,3,1,1650,6.372,4.4814,481.427,446.132
"18735","ESP",0,3,0,1,1,1,1650,3.663,2.7892,500.412,441.404
"18736","ESP",0,1,1,0,4,1,1650,5.1461,2.2651,473.39,505.177
"18737","ESP",1,1,1,1,3,1,1200,5.5681,2.7892,539.417,596.347
"18738","ESP",1,3,1,1,2,1,1925,4.5174,4.4814,539.286,549.54
"18739","ESP",1,1,1,1,3,1,1650,6.838,3.6595,633.577,650.349
"18740","ESP",1,2,1,1,2,1,1650,6.1094,2.7892,623.289,658.36
"18741","ESP",0,1,1,1,4,1,1705,7.4591,4.4814,592.387,542.39
"18742","ESP",0,1,1,0,3,1,1440,5.5801,1.8621,368.96,359.172
"18743","ESP",1,3,1,1,3,1,2500,5.4496,4.4814,545.697,554.459
"18744","ESP",1,2,1,1,4,1,1870,7.0546,1.8644,494.886,518.457
"18745","ESP",0,3,1,1,3,1,1650,5.3278,1.9542,564.822,511.236
"18746","ESP",0,2,1,1,4,1,1980,6.4339,4.4814,576.709,518.345
"18747","ESP",1,1,1,1,3,1,1550,7.1874,4.4814,483.322,519.778
"18748","ESP",0,1,1,1,3,1,1650,6.0444,4.4814,601.297,570.482
"18749","ESP",0,1,1,1,3,1,2940,7.4057,2.7892,434.604,562.166
"18750","ESP",1,1,1,1,3,1,1925,7.4266,4.4814,506.949,423.467
"18751","ESP",0,4,1,1,3,1,605,4.1272,2.7892,367.695,372.099
"18752","ESP",1,1,1,1,4,1,1920,7.7047,4.4814,518.635,517.112
"18753","ESP",1,1,1,1,3,1,2100,6.8448,4.4814,527.837,410.913
"18754","ESP",0,1,1,1,2,1,1650,5.984,2.7892,629.255,645.559
"18755","ESP",1,1,1,1,3,1,1650,6.8997,4.4814,458.298,492.133
"18756","ESP",0,1,1,0,4,1,1705,5.9143,2.7892,597.948,685.607
"18757","ESP",1,1,1,0,2,1,1650,6.9907,4.0832,548.76,620.591
"18758","ESP",1,3,1,1,3,0,1150,4.143,2.0529,313.69,325.043
"18759","ESP",1,3,1,1,4,1,2000,5.7979,2.7892,444.015,455.631
"18760","ESP",1,1,1,1,3,1,2255,6.875,1.9542,574.851,543.707
"18761","ESP",0,3,1,0,3,1,2300,4.1152,2.7892,458.525,485.739
"18762","ESP",0,3,1,1,3,1,1400,5.7024,2.7892,380.432,454.024
"18763","ESP",1,2,1,1,4,1,1650,5.5579,4.4814,493.899,565.012
"18764","ESP",1,1,1,1,4,0,1925,7.6777,2.7892,531.037,518.319
"18765","ESP",0,1,1,1,3,1,1650,5.2565,1.4781,550.199,546.715
"18766","ESP",1,1,1,1,3,1,1650,6.9174,3.6595,417.339,466.924
"18767","ESP",1,1,1,1,3,1,1650,6.481,3.9497,475.7,415.738
"18768","ESP",1,1,1,1,4,1,1650,5.934,4.4814,494.318,571.662
"18769","ESP",0,1,1,1,4,1,2900,7.2251,4.4814,409.637,428.274
"18770","ESP",0,3,1,0,4,1,770,4.9684,4.0832,511.355,423.464
"18771","ESP",1,1,1,1,3,1,1750,6.9544,4.4814,605.917,524.402
"18772","ESP",1,3,1,1,1,0,1440,4.7347,2.5346,505.586,537.497
"18773","ESP",1,1,1,1,3,1,2520,5.9257,4.4814,600.296,520.224
"18774","ESP",1,1,1,1,4,1,1650,6.3497,4.4814,557.097,554.296
"18775","ESP",0,3,1,1,4,1,1650,5.683,2.7892,582.894,533.25
"18776","ESP",1,1,1,1,3,1,2400,7.1238,2.7892,448.367,382.775
"18777","ESP",1,3,1,0,2,1,1750,5.5906,1,534.733,537.671
"18778","ESP",0,3,1,1,3,1,1650,4.8414,4.0832,505.38,401.676
"18779","ESP",1,1,1,1,2,1,1600,7.1146,3.6637,620.362,574.421
"18780","ESP",0,3,1,1,4,1,1500,6.0043,2.7892,411.169,482.754
"18781","ESP",1,1,1,1,4,1,1800,6.7313,3.6595,417.907,499.956
"18782","ESP",1,2,1,1,2,1,1650,6.6021,3.6595,613.967,625.768
"18783","ESP",1,1,1,1,4,0,1600,7.6345,4.4814,523.847,500.871
"18784","ESP",1,1,1,1,2,1,1800,5.5969,4.4814,484.569,531.433
"18785","ESP",1,1,1,0,3,1,1500,4.9263,4.4814,416.49,393.781
"18786","ESP",0,1,1,0,2,0,1980,5.8897,4.4814,448.057,418.849
"18787","ESP",1,1,1,1,1,0,1650,6.1441,4.4814,446.645,535.447
"18788","ESP",1,1,1,1,3,1,1750,7.5164,4.4814,544.46,376.592
"18789","ESP",0,2,1,1,3,1,1650,5.5682,4.4814,639.32,583.357
"18790","ESP",0,1,1,0,3,1,1650,6.9687,4.0832,457.902,389.702
"18791","ESP",1,1,1,1,4,1,1650,6.413,3.9497,422.514,452.724
"18792","ESP",1,1,1,0,3,1,1650,7.4835,4.4814,592.259,560.669
"18793","ESP",1,1,1,0,4,1,715,5.1895,2.7892,467.097,453.233
"18794","ESP",1,1,1,1,2,1,2205,5.4196,4.4814,397.586,445.134
"18795","ESP",0,1,1,1,3,1,3000,7.3638,2.1521,396.333,417.136
"18796","ESP",0,4,1,1,1,0,1200,4.6139,1.8644,355.696,374.944
"18797","ESP",0,1,0,1,1,1,1650,4.3642,2.3777,473.227,512.424
"18798","ESP",0,1,1,1,4,1,1500,6.1793,2.7892,655.675,491.22
"18799","ESP",0,2,1,1,2,1,715,6.7902,2.7892,445.358,443.757
"18800","ESP",1,5,1,0,2,1,1320,5.228,2.0554,375.456,429.266
"18801","ESP",0,1,1,0,3,1,1650,6.7293,2.7892,569.044,604.172
"18802","ESP",0,2,1,1,2,1,1350,5.4609,1,487.99,511.613
"18803","ESP",0,1,1,0,2,1,1500,6.8953,2.3744,515.201,463.858
"18804","ESP",0,3,1,1,3,1,1650,4.863,4.4814,582.275,611.55
"18805","ESP",1,1,1,0,3,1,1500,5.1298,2.7892,426.114,486.823
"18806","ESP",1,1,1,0,3,1,1700,7.1711,1.9566,498.361,529.966
"18807","ESP",0,1,1,1,4,1,1500,5.778,2.7892,491.97,503.952
"18808","ESP",0,1,1,1,3,1,1650,5.6103,2.7892,502.062,405.633
"18809","ESP",1,1,1,1,1,1,1800,4.7741,2.3811,477.131,411.839
"18810","ESP",0,3,1,1,4,1,1650,6.9594,3.9497,482.056,373.377
"18811","ESP",1,1,1,1,3,1,1650,7.4368,4.0832,565.732,629.303
"18812","ESP",1,3,0,0,3,0,450,5.4511,3.6595,298.382,348.389
"18813","ESP",0,1,1,0,2,1,1870,4.5831,2.1521,499.717,589.745
"18814","ESP",1,3,1,0,3,1,750,6.4035,4.4814,503.12,498.98
"18815","ESP",1,2,1,0,3,1,2820,7.1535,4.4814,409.492,424.697
"18816","ESP",0,1,1,0,3,1,1650,6.9849,2.7892,544.379,517.249
"18817","ESP",0,1,1,1,2,1,2475,7.2055,4.4814,638.488,547.242
"18818","ESP",0,3,1,1,2,1,1375,4.5355,4.4814,463.933,457.537
"18819","ESP",0,1,1,1,2,0,2100,5.5064,2.7892,612.401,660.478
"18820","ESP",0,2,1,1,3,1,660,5.9795,2.159,490.837,450.333
"18821","ESP",1,3,1,1,3,1,1815,4.3538,4.4814,530.991,539.711
"18822","ESP",0,2,1,1,2,1,1650,6.5732,4.4814,483.379,553.492
"18823","ESP",0,1,1,1,3,1,1650,6.6753,2.7892,542.296,530.116
"18824","ESP",0,1,1,1,3,1,660,6.285,2.7892,508.979,482.876
"18825","ESP",1,1,1,1,3,1,1595,6.2167,1.8644,580.133,577.2
"18826","ESP",0,1,1,1,3,1,1600,6.7354,2.7892,616.603,666.113
"18827","ESP",0,1,1,0,3,1,1650,6.9532,4.0832,511.429,514.508
"18828","ESP",1,2,1,1,3,1,1800,5.1772,2.7892,486.51,483.349
"18829","ESP",1,2,1,1,2,1,1650,4.8908,4.4814,574.144,530.743
"18830","ESP",1,2,0,1,1,1,1600,5.2725,2.7892,443.755,498.38
"18831","ESP",1,3,1,1,4,1,2200,5.6767,2.7892,395.666,344.214
"18832","ESP",0,3,1,1,4,1,1250,4.9775,1.7709,410.354,396.974
"18833","ESP",0,3,0,1,3,1,2500,5.328,3.8054,410.485,393.425
"18834","ESP",0,3,1,1,4,1,1500,4.7345,2.7892,466.195,463.437
"18835","ESP",1,2,0,1,1,1,1600,5.2753,1,419.762,586.121
"18836","ESP",1,1,1,1,3,1,1500,5.7922,4.4814,423.509,424.949
"18837","ESP",1,3,1,1,4,1,1500,4.7962,4.4814,480.276,478.813
"18838","ESP",0,1,1,1,3,1,1760,7.3266,4.0832,610.426,596.494
"18839","ESP",0,1,1,1,4,1,1500,7.4932,2.7892,449.894,390.021
"18840","ESP",0,3,1,0,2,0,1225,4.4034,4.4814,401.256,411.262
"18841","ESP",1,1,1,0,3,1,1980,6.4409,2.7892,613.698,564.347
"18842","ESP",0,3,1,1,4,1,2310,4.6513,2.7892,395.283,375.044
"18843","ESP",1,2,1,1,4,1,1500,7.0328,3.6637,497.893,431.37
"18844","ESP",0,4,1,0,2,0,1920,3.5481,4.4814,457.34,401.739
"18845","ESP",1,1,1,0,3,1,1650,6.5511,1,459.762,512.369
"18846","ESP",0,1,1,0,2,1,2520,6.8224,3.6595,432.361,464.714
"18847","ESP",1,1,1,1,3,1,1815,6.5869,4.4814,568.492,476.387
"18848","ESP",1,1,1,1,3,1,1755,6.4404,2.7892,527.839,635.678
"18849","ESP",0,3,1,0,4,1,605,5.7363,2.7892,397.82,408.259
"18850","ESP",0,4,1,1,3,1,1500,5.6474,4.4814,500.569,563.011
"18851","ESP",0,1,1,1,3,1,1800,7.2864,2.7892,525.991,612.863
"18852","ESP",1,2,1,1,4,1,1705,5.2797,4.4814,443.52,491.395
"18853","ESP",1,1,1,1,4,1,1750,7.2879,2.7892,582.331,541.657
"18854","ESP",1,4,1,1,2,1,770,5.5791,1.8644,335.769,441.504
"18855","ESP",1,2,1,1,2,0,1800,5.5374,4.4814,347.311,380.868
